Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784255920,484,,Aggregated,130.600000,0.000000,350,710,1100,1400,2300,3100,4200,4900,8600,9200,9200,3758,0,350.0,802.3393745380581,4.4201450000400655,9211.219486000118,318.0659925492283
1784255921,501,,Aggregated,126.400000,0.000000,380,750,1200,1400,2300,3200,4300,5000,8600,9200,9200,3872,0,380.0,835.1947859008328,4.4201450000400655,9211.219486000118,317.7629132231405
1784255922,518,,Aggregated,123.900000,0.000000,420,810,1200,1600,2500,3400,4500,5200,8400,9200,9200,4034,0,420.0,890.3800375612359,4.4201450000400655,9211.219486000118,317.3168071393158
1784255923,534,,Aggregated,130.100000,0.000000,450,870,1300,1600,2600,3600,4800,5800,8500,9200,9200,4153,0,450.0,940.4837077394723,4.4201450000400655,9211.219486000118,317.57813628702144
1784255924,551,,Aggregated,139.500000,0.000000,480,940,1400,1700,2700,3800,5100,6100,8600,9200,9200,4299,0,480.0,996.2627624175462,4.4201450000400655,9211.219486000118,317.7985578041405
1784255925,568,,Aggregated,139.100000,0.000000,510,1000,1500,1800,2900,3900,5100,6200,8600,9200,9200,4447,0,510.0,1041.036523507091,4.4201450000400655,9211.219486000118,317.3932988531594
1784255926,584,,Aggregated,139.600000,0.000000,540,1100,1500,1900,2900,4000,5200,6400,8600,9200,9200,4567,0,540.0,1077.3822978791409,4.4201450000400655,9211.219486000118,317.4486533829647
1784255927,601,,Aggregated,138.600000,0.000000,580,1200,1600,2000,3000,4100,5500,6800,9000,9500,9500,4714,0,580.0,1132.459402354486,4.4201450000400655,9502.698369999962,317.2477725922783
1784255928,618,,Aggregated,136.400000,0.000000,590,1200,1700,2100,3100,4300,5800,7100,9500,17000,17000,4818,0,590.0,1177.3017237166962,4.4201450000400655,16560.60794899986,317.28974678289745
1784255929,634,,Aggregated,136.300000,0.000000,630,1200,1800,2200,3300,4400,6000,7400,11000,17000,17000,4963,0,630.0,1229.7588873221932,4.4201450000400655,16560.60794899986,317.0505742494459
